topik,keyword,tweet,gambar,url,label
,,"kurang ajar trnyata kopi luak white koffie mengandung babi,,:p :p",,https://twitter.com/sayyidalydrus17/status/321546597425106944,hoax
,,"Beredar BBM Luwak White Koffie mengandung babi: Warga Jakarta kembali dikejutkan dengan pesan berantai BlackBe... http://bit.ly/13kSsvZ
",,https://twitter.com/diahwell09/status/324699909733359616,hoax
,,"LUWAK WHITE KOFFIE MENGANDUNG UNSUR BABI..???

Beredar info permasalahan product Luwak White Koffie yang diduga... http://fb.me/85EQ0XLvP
",,https://twitter.com/amsal_btr/status/757587257360576512,hoax
e,es krim magnum mengandung babi,"[Cek Fakta] Hoaks Es Krim Magnum Mengandung Lemak Babi
",E417 adalah emulsifire yang terbuat dari nabati,https://twitter.com/liputan6dotcom/status/1089855610756067336,valid
,,Ternyata es krim magnum mengandung babi lihat cuplikan berikut,,https://twitter.com/bbmedkom012/status/476608162942836736,hoax
,,"Es Krim Magnum Mengandung Babi Hebohkan Netizen http://fb.me/7J7rbOo63
",,https://twitter.com/fadhilcmeng/status/666202606264422400,hoax
,,"Malem ini terakhir makan es cream magnum .. 
Es cream magnum mengandung minyak babi",,https://twitter.com/elalalo/status/275246071029055489,hoax
,,iyah semacam lah :) RT @FakhriMaulud_17 Bukan babi tapi minyak babi rid. RT @Farid_Nurdin07: es krim magnum mengandung babi #kaskus,,https://twitter.com/MrFaridNurdin/status/220760133804892160,hoax
,,es krim magnum mengandung lemak babi ? :O oh noooooo,,https://twitter.com/TeenagerSpeak/status/53066974560915456,hoax
,,"Sama kayak papaku nder. Dulu jaman rumor es krim magnum pake gelatin babi papaku percaya, tapi papaku tetep beli. Katanya ""yang haram-haram tuh sebenernya enak"" Wajah menangis kencangWajah menangis kencangWajah menangis kencang",,https://twitter.com/jvixydey/status/1219572246475239425,hoax
corona,azan melemahkan corona,"[SALAH] Azan Dapat Melemahkan Virus Corona

Grafik suara tidak muncul karena tipe suara mono, BUKAN efek dari azan.

Selengkapnya di https://bit.ly/3arHHvU
 #CoronavirusFacts",cek fakta : video ini bukan bukti suara azan lemahkan virus corona covid-19,https://twitter.com/TurnBackHoax/status/1252601332973723653,valid
,,"Misinformasi Suara Azan Dapat Melemahkan Virus Corona - http://Tirto.ID
 https://tirto.id/eNsG?utm_source=Twitter&utm_medium=Share
",,https://twitter.com/khasanahpramono/status/1281834180653924354,hoax
,,"#FactCheck : Video Ini Bukan Bukti Suara Azan Lemahkan Virus Corona COVID19 

Klaim suara azan dapat melemahkan #COVID19 tidak benar, video sebenarnya mengklaim efek tubuh saat mendengarkan azan. Video tersebut beredar sebelum COVID19 mulai mewabah.
 https://liputan6.com/cek-fakta/read/4225690/cek-fakta-video-ini-bukan-bukti-suara-azan-lemahkan-virus-corona-covid-19
",,https://twitter.com/twitpos/status/1251688263749742592,hoax
,,yang harus diperiksa adalah orang yg percaya suara azan bisa melemahkan virus covid-19.,,https://twitter.com/ali_srgr/status/1250998310673846272,hoax
,,"Apakah suara azan bisa melemahkan virus COVID-19? 

Tidak. Informasi tersebut bersifat salah dan menyesatkan. #PeriksaFakta
",,https://twitter.com/TirtoID/status/1250997412472057864,?
,,"Benarkah Suara Azan Dapat Melemahkan Virus Covid? https://kaskus.co.id/thread/60efe5d42fbe133152043ca1/benarkah-suara-azan-dapat-melemahkan-virus-covid/?utm_source=twitter&utm_medium=social&utm_content=&utm_campaign=organic-share
 #ForumKaskus",,https://twitter.com/daelamyfrds/status/1415717795124314112,hoax
,,"Ini mirip kayak di India, kalo gak salah suara bising (hasil dari dibenturkan 2 besi/pipa besi) bisa melemahkan/menghilangkan covid. Bedanya ini pakai suara azan",,https://twitter.com/opan_mustopah/status/1250998659484798977,hoax
nasi,nasi padang sumber penularan covid,"[SALAH] Nasi Padang Menjadi Sumber Penularan Covid-19

Klaim SALAH dan MENYESATKAN, pelaku penyebar kabar hoaks tersebut sudah ditangkap dan meminta maaf.

Selengkapnya di https://bit.ly/32cQbqf
 #LawanHoax",nasi padang sumber penularan virus covid -19. coba bayangi tiap meja tamu2 makan dak habis sisa2 dikembalikan lagi.,https://twitter.com/TurnBackHoax/status/1282671571803369473,valid
,,"Kicau Jelata 

Kicau : kata si Lim Kei Jong alias Herman HATI2 MAKAN NASI PADANG. Nasi padang sumber penularan virus covid-19“

Jelata : Dari zaman moyang, keluarga gua dah makan nasi Padang. Ngak ada yg kena covig-19.
Ngak cukup hanya materai Rp.6.000 saja.harus di proses hukum.",nasi padang sumber penularan virus covid -19. coba bayangi tiap meja tamu2 makan dak habis sisa2 dikembalikan lagi.,https://twitter.com/angkusanang/status/1242404765734072320,hoax
,,"HOAKS
Nasi Padang Sumber Penularan Covid-19

https://facebook.com/satgascirt.bulelengkab.5/posts/310136976843249
  

Link Counter:
https://food.detik.com/info-kuliner/d-4952542/sebut-nasi-padang-penyebab-virus-corona-pria-ini-minta-maaf

https://minews.id/viral/viral-kakek-ini-sebut-nasi-padang-sumber-penularan-covid-19-cuma-hoaks-dan-minta-maaf
",,https://twitter.com/cirtbuleleng/status/1281800893197778944,hoax
,,"http://nglegok.com/index.php/Cek
 Fakta: Viral Pesan WhatsApp Sebut Nasi Padang Jadi Sumber Penularan Covid-19",,https://twitter.com/ForumSijono/status/1283306466754146305,hoax
,,"Polisi jangan ikut DOGOL!!! Harusnya TERIMA KASIH diINGATKAN!!! Apa2 yg LKJ katakan 100% BENAR!!
Lim Khei Jong Bikin Heboh! Sebut Warung Nasi Padang Sumber Penyebaran COVID-19, Begini Nasibnya…",,https://twitter.com/HerrAlitoA/status/1242665196537008128,hoax
,,"Wow mau penggiringan opini sumber covid dari nasi padang?? 

Ah bangsat cuman minta maaf doang urusan selesai!",,https://twitter.com/bukantipudaya/status/1242410408213745664,hoax
,,"Cek Fakta: Viral Pesan WhatsApp Sebut Nasi Padang Jadi Sumber Penularan Covid-19 https://cariviral.com/cek-fakta-viral-pesan-whatsapp-sebut-nasi-padang-jadi-sumber-penularan-covid-19/
",,https://twitter.com/cariviralcom/status/1283186411357831169,hoax
bumu,bumi datar ,"Lingkar bumi yang diukur masa Abbasiyah hasilnya 41, 248 km. Hari ini menurut satelit lingkar bumi adalah 40, 070 km. Akurasi sekitar 3% meski dengan teknologi berbeda.
Absen Sampeyan posisinya dimana? Wajah tersenyum
#semangatpagi
",,https://twitter.com/nuchannels/status/1422319677380849666,valid
,,bumi datar atau bulat?,,https://twitter.com/mdsicnhr/status/1422527720714502149,?
,,Bumi datar,,https://twitter.com/musangkertas/status/1422713706119516167,hoax
,,tapi katanya bumi itu datar ca…,,https://twitter.com/starhwart/status/1422527059218235397,hoax
,,Konspirasi bumi datar,,https://twitter.com/muhamad_fadli87/status/1422622020190146571,hoax
,,"Hoax! Karena bumi itu datar!
Ya kan bro 
@conan_idn
 ..
:)~",,https://twitter.com/MT_Reborn/status/1422741210284756993,hoax
,,Kalau bumi datar hasil ukurnya berapa ya?,,https://twitter.com/sultonmugadhu/status/1422505804016480261,hoax
difteri ,penularan difteri dari bumbu cabai kering yang terkena air seni tikus,"Ini #hoaks yang nebeng tenar kasus #difteri 

Faktanya, #Difteri disebabkan oleh bakteri corynebacterium diphtheriae, bukan disebabkan oleh kencing tikus atau cabe bubuk/tabur.

#antihoakskesehatan #ahoaks
",difteri disebabkan bakteri dan bukan disebabkan oleh kencing tikus,https://twitter.com/anjarisme/status/943312718475419648,valid
,,Lg wabah difteri dr kencing tikus.. Waspadalah..,,https://twitter.com/AlawiyahMs/status/940641892722663424,hoax
,,"Awas, ada hoax soal cabai dan tikus yang dikaitkan dengan difteri http://dlvr.it/Q7MqVM
",,https://twitter.com/pertiwi_uli/status/944723575872700416,hoax
,,Para pemakan hoax lebih percaya kalau cabe kering yang tercemar kencing tikus yang menyebabkan wabah difteri daripada absennya imunisasi pada banyak anak yang orang-tuanya enggan dan menolak vaksinasi #ImunisasiCegahDifteri,,https://twitter.com/andrdktr/status/941614676760072194,hoax
,,"New post (Sempat Beredar Video Cabai Kering Dipenuhi Tikus Penyebab Difteri, Ternyata ...) has been published on  - http://terbaru.biz/sempat-beredar-video-cabai-kering-dipenuhi-tikus-penyebab-difteri-ternyata-begini-faktanya/
",,https://twitter.com/moses_faris/status/944868406578126848,hoax
,,"Viral! Video Cabai Kering Dipenuhi Tikus dan Dianggap Penyebab Difteri, Ternyata Begini Faktanya – Berita Terbaru https://seputarindonesia.org/viral-video-cabai-kering-dipenuhi-tikus-dan-dianggap-penyebab-difteri-ternyata-begini-faktanya-berita-terbaru.html
",,https://twitter.com/tvindonesiaid/status/944596609769361409,hoax
,,"Video cabai kering yang dipenuhi tikus jadi viral di media sosial. Katanya, itu adalah penyebab banyaknya orang meninggal karena difteri. Apa benar?
",,https://twitter.com/detikcom/status/943812697434374144,hoax
mata,mata jenazah covid diambil,"Mata Jenazah Pasien COVID-19 Diambil Diam-diam, Cek Faktanya http://dlvr.it/S4TWKy
 #cekfakta",,https://twitter.com/VIVAcoid/status/1419806896836415491,hoax
,,"Jenazah covid mata diambil, Besok besok ganti boneka mayatnya, soalnya udah habis terjual #pemerintahtolol #terawan #Jokowi",,https://twitter.com/ItsarSabilillah/status/1324703300848005123,hoax
,,"ORGAN MATA JENAZAH COVID-19 DI JEMBER DIAMBIL HINGGA BERLUMURAN DARAH
Beredar rumor jenazah pasien Covid-19 di Jember diambil organ matanya hingga berlumuran darah. Info tsb tidak benar, lengkapnya: https://bit.ly/37emYN5

#organmata #jenazahcovid19 #belumurandarah",,https://twitter.com/jabarsaberhoaks/status/1422448118956625924,valid
,,"Non covid dimasukan covid 
Biadab rumah sakit indonesia dg kondisi bola mata jenazah diambil pihak RS 
@susipudjiastuti
  
@AgusYudhoyono
  
@mohmahfudmd
  
@NajwaShihab
  
@fahiraidris
  
@riekediahp
  
@ridwankamil
",,https://twitter.com/rusyanaagus676/status/1324883885138698241,hoax
,,Ini yg dimaksud sender jenazah jantungnya sama mata ilang (dijual/diambil) atau karna kampungnya bodoamat sama covid?,,https://twitter.com/Viaan_k/status/1411953932528586758,hoax
,,"CEK FAKTA: Hoaks, Video Sebut Bola Mata Jenazah Covid-19 Diambil: Informasi bola mata jenazah Covid-19 diambil tanpa sepengetahuan keluarga adalah hoaks. Jenazah masih dalam keadaan utuh meski terjadi pendarahan",,https://twitter.com/merdekadotcom/status/1419932346556379140,valid
,,"Beredar narasi yang menyebutkan mata jenazah pasien Covid-19 diambil tanpa sepengetahuan keluarga. Benarkah?
",,https://twitter.com/suaradotcom/status/1410775760705490950,hoax
bawang putih,rebusan bawang putih dapat menyembuhkan covid,"[SALAH] Air Rebusan Bawang Putih Dapat Menyembuhkan Covid 

Kementerian Kesehatan Republik Indonesia melalui Sekretaris Direktorat Jenderal Pencegahan dan Pengendalian Penyakit Achmad Yurianto menyatakan bahwa …",konten yang menyesatkan. Air rebusan bawang putih dapat menyembuhkan covid,https://twitter.com/TurnBackHoax/status/1415018374883516417,valid
,,"Air Rebusan Bawang Putih Bisa Menyembuhkan dari COVID-19, Cek Faktanya http://dlvr.it/S3RPJd
 #cekfakta",,https://twitter.com/VIVAcoid/status/1413756141964730369,hoax
,,"Petua : minum air rebusan bawang putih boleh mengubati virus Covid-19

Wanita menepuk jidat",,https://twitter.com/ShudGharazali/status/1238325734109671424,hoax
,,"Ada yang pernah denger gak sih kalau rebusan bawang putih efektif untuk menangkal Covid-19?
Bener atau engga sih?

Cari tahu disini yuk!
http://bit.ly/rebusangarlicRSLJD


@inova_medika


#StaySafe #dirumahaja #JagaJarak  #Jatimbebascovid #StayAtHome #COVID19  #Jatim #madiun",,https://twitter.com/rsljdungus/status/1402169775573274629,hoax
,,Minum air rebusan bawang puteh bleh sembuh covid pala buto apa ada jgak friends aku bangang pi share kat fb.....,,https://twitter.com/tick_atika/status/1241394230414782464,hoax
,,"Mitos atau fakta nih kalau air rebusan bawang putih bisa menyembuhkan Covid-19?

Langsung cek di link punya mimin yuk!
http://bit.ly/rebusanbawangputih


@inova_medika


#StaySafe #dirumahaja #JagaJarak  #Jatimbebascovid #RSLapanganIjenBoulevardMlg  #StayAtHome  #COVID19 #mitos #fakta",,https://twitter.com/rslijenmalang/status/1394922018311598083,hoax
,,"GOOD NEWS 

virus wuhan's corona covid-19 boleh diubati dengan meminum air rebusan bawang putih, amalan ni dikongsi oleh pegawai perubatan cina dan telah disahkan berkesan sebagai pencegah dari dijangkiti dan mengubati pesakit yang telah dijangkiti covid-19.",,https://twitter.com/thet0xicboy/status/1239071276649426944,hoax
lemon,rahasia vietnam tidak ada kematian karena covid adalah air panas dan lemon,"[SALAH] Campuran Air Panas dan Lemon, Rahasia Vietnam Tak Alami Kasus Kematian Akibat Covid-19 

Faktanya sampai hari ini dilaporkan terdapat 84 kasus kematian akibat Covid-19 di Vietnam. Campuran air panas dan lemon juga ...
","konten yang menyesatkan. Campuran air panas dan lemon, rahasia vietnam tak alami kasus kematian akibat covid",https://twitter.com/TurnBackHoax/status/1414274592617627651,hoax
,,"Cek Fakta: Vietnam Tak Ada Kematian COVID-19 karena Air Panas & Lemon http://dlvr.it/S3R7kk
 #cekfakta",,https://twitter.com/VIVAcoid/status/1413716121404858382,hoax
,,"Sapa la mula sebar mesej Whatsapp kata di Vietnam COVID19 boleh dicegah dengan minum air teh hijau panas campur lemon? pundek, orang tua kat kampung dah percaya.",,https://twitter.com/yeenhamzah/status/1391614362134081538,hoax
,,itulah sebabnya orang Vietnam santai saja dengan menyebarnya virus covid 19... Di Vietnam rata2 semua orang minum segelas air panas dengan sedikit lemon di malam hari... Karena telah terbukti membunuh virus covid 19 secara total... Bagikan resep sakti,,https://twitter.com/subandrio1/status/1343481964410466305,hoax
,,"Kahak tu jadi ada macam2 virus. 
So ada ikhtiar tanpa vaksin.
Amal petua ni!!
- air madu suam/panas sederhana + lemon potong brapa slice/perah .Punggung tangan dengan jari telunjuk mengarah ke kiriPunggung tangan dengan jari telunjuk mengarah ke kiri 
Ni petua orang vietnam. Vietnam sana kurang gejala covid19. Inshallah ada ikhtiar. 
Amalan penting :
Mask
Jarak sosial
Itu saja.",,https://twitter.com/malek_firdaus1/status/1285049773901283328,hoax
,,Benarkah di Vietnam tdk ada angka kematian C19 dengan cuma minum air panas + perasan jeruk lemon dan teh celup? Diminum saat mau tdr. Kenapa kita jadi sibuk enggak karuan dan repot2 bikin vaksin + mau beli lagi dari arab. Imbau saja masyarakat untuk melakukan obat yg simple itu.,,https://twitter.com/Maurits04159563/status/1310142723874123776,hoax
,,kemampuan detensif juga akan berkurang.. itulah sebabnya orang Vietnam santai saja dengan menyebarnya virus covid 19... Di Vietnam rata2 semua orang minum segelas air panas dengan sedikit lemon di malam hari... Karena telah terbukti membunuh virus covid 19 secara total..,,https://twitter.com/Juwang_Muda/status/1413866095576944641,hoax
vaksin,vaksin merusak sel otak,"[SALAH] Vaksin Covid-19 Merusak Sel Otak dan Sel Darah 

Associate Professor dan Peneliti Kimia Farmasi Universiti Putra Malaysia mengatakan bahwa virus yang menyerang otak …",,https://twitter.com/TurnBackHoax/status/1383616398262378508,valid
,,"VAKSIN ITU SENJATA BIOLOGI
... Merusak Gen
... Pengentalan Darah
... Melumpuhkan Sel Otak
... Jangka 2hari. 2bulan. 2tahun akan membunuh

ALHAMDULILLAH. Skrg ada penangkal/ menetralisir daya rusak vaksin itu
Ahli Biologi-Biokimia anak bangsa",,https://twitter.com/Wedhus999/status/1403650880067444742,hoax
,,"timerosal yg terkandung dalam vaksin sedikit demi sedikit akan merusak sel-sel otak pada anak, yg mengakibatkan sel otak anak tdk berfungsi",,https://twitter.com/henry_250000/status/461489520139972610,hoax
,,Cek Fakta: Tidak Benar Vaksin Bisa Merusak Sel Darah dan Sel Otak,,https://twitter.com/liputan6dotcom/status/1378938338476916740,hoax
,,"Kedunguan yg menjalar menjadi wabah akut yg merusak sel otak, mengakibatkan kedunguan yg kompleks. Obatnya cuma satu instal otak dengan program akal sehat....
Besok kita adakan vaksin akal sehat untuk manusia yg sudah terjangkit kedunguan",,https://twitter.com/73_koes/status/1122712972311195648,hoax
,,Benarkah vaksin Covid-19 bisa merusak sel otak dan sel darah karena ada kandungan aluminium? Simak penjelasannya berikut!,,https://twitter.com/suaradotcom/status/1379744792486178816,hoax
,,"VAKSIN ITU SENJATA BIOLOGI
... Merusak Gen
... Pengentalan Darah
... Melumpuhkan Sel Otak
... Jangka 2hari. 2bulan. 2tahun akan membunuh

SubhanAllah Begitu Dahsyat nya Efek Dari VAKSIN C19 .
#RezimPenjahatHAM
#RezimPenjahatHAM",,https://twitter.com/q8een_/status/1404064766260170758,hoax
covid dan ozon,covid lapisan ozon,"Kita ambil hikmah di balik ganasnya pandemi #Covid_19 Dunia. Ada data sementara, lapisan OZON yg dulu menipis dan robek sekarang mulai menebal lagi. Allah selalu membuat sebuah cerita dengan teliti dan terencana. Karena Allah SWT Sutradara terbaik.",-,https://twitter.com/DioadeRamadhan/status/1253912853678944267?s=20,hoax
,covid lapisan ozon,"Momok Covid-19, dari Pulihkan Lapisan Ozon Sampai Peran Aktif Tagana",,https://twitter.com/BatharaPrabu/status/1250316075180277761?s=20,hoax
,covid lapisan ozon,"Jika Covid kita jadikan hal yg positif, bisa jadi kita semua ini virusnya & covid ini vaksinya. Setelah diberlakukan lockdown/psbb kita bisa merasakan udara sejuk di kota metropolitan, lapisan ozon kembali tertutup, pegunungan kembali hijau, dll. Don't be serious, just opinion",,https://twitter.com/chanskillyou/status/1265587591216160769?s=20,hoax
,covid lapisan ozon,"Hikmah Covid-19 corona virus. Lapisan ozon mulai menutup, Industri-industri raksasa di seluruh dunia menghentikan mesinnya (Kecuali di Indonesia). Alam sedang memulihkan Ekosistemnya. Bumi meneruskan hidupnya yang indah dan menempatkan manusia di kandang...",,https://twitter.com/dinsatriaji/status/1247383514820907008?s=20,hoax
,covid lapisan ozon,Bumi sedang memperbaiki dirinya dengan cara mendatangkan Covid-19 dalam dirinya yang membuat lapisan ozon di bumi semakin baik,,https://twitter.com/Afriindrap1/status/1245407021530148864?s=20,hoax
,covid lapisan ozon,"Ada hikmah di sebalik wabak COVID-19. Lapisan ozon pun semakin pulih, bumi dapat berehat daripada pencemaran. Moga ini dapat menjadikan bumi cepat pulih",,https://twitter.com/SoyaCincauBM/status/1244520493451022336?s=20,hoax
,covid lapisan ozon,Cek Fakta: Foto Ini Bukan Bukti Lapisan Ozon Membaik Akibat Wabah COVID-19,-,https://twitter.com/liputan6dotcom/status/1253248630284148736?s=20,valid
Jantung Lemah,Jantung lemah tangan berkeringat,,,https://twitter.com/calonidamanibu/status/1330873081540141057?s=20,?
